gvkey,iid,datadate,tic,ajexdi,prccd
011259,01,19900622,WMT,8.0000,61.2500
011259,01,19900625,WMT,8.0000,60.1250
011259,01,19900626,WMT,8.0000,59.5000
011259,01,19900627,WMT,8.0000,60.7500
011259,01,19900628,WMT,8.0000,61.6250
011259,01,19900629,WMT,8.0000,62.3750
011259,01,19900702,WMT,8.0000,62.5000
011259,01,19900703,WMT,8.0000,62.7500
011259,01,19900705,WMT,8.0000,61.8750
011259,01,19900706,WMT,8.0000,62.5000
011259,01,19900709,WMT,4.0000,32.7500
011259,01,19900710,WMT,4.0000,33.3750
011259,01,19900711,WMT,4.0000,33.7500
011259,01,19900712,WMT,4.0000,34.5000
011259,01,19900713,WMT,4.0000,35.6250
011259,01,19900716,WMT,4.0000,36.2500
011259,01,19900717,WMT,4.0000,35.5000
011259,01,19900718,WMT,4.0000,33.7500
011259,01,19900719,WMT,4.0000,33.5000
011259,01,19900720,WMT,4.0000,33.5000
011259,01,19900723,WMT,4.0000,32.5000
011259,01,19900724,WMT,4.0000,32.5000
011259,01,19900725,WMT,4.0000,33.2500
011259,01,19900726,WMT,4.0000,32.6250
011259,01,19900727,WMT,4.0000,31.6250
011259,01,19900730,WMT,4.0000,31.7500
011259,01,19900731,WMT,4.0000,31.3750
011259,01,19900801,WMT,4.0000,30.5000
011259,01,19900802,WMT,4.0000,29.8750
011259,01,19900803,WMT,4.0000,30.3750
011259,01,19900806,WMT,4.0000,28.6250
011259,01,19900807,WMT,4.0000,28.6250
011259,01,19900808,WMT,4.0000,30.2500
011259,01,19900809,WMT,4.0000,30.6250
011259,01,19900810,WMT,4.0000,29.8750
011259,01,19900813,WMT,4.0000,30.3750
011259,01,19900814,WMT,4.0000,30.5000
011259,01,19900815,WMT,4.0000,30.2500
011259,01,19900816,WMT,4.0000,29.1250
011259,01,19900817,WMT,4.0000,28.0000
011259,01,19900820,WMT,4.0000,28.2500
011259,01,19900821,WMT,4.0000,27.3750
011259,01,19900822,WMT,4.0000,26.8750
011259,01,19900823,WMT,4.0000,25.5000
011259,01,19900824,WMT,4.0000,26.8750
011259,01,19900827,WMT,4.0000,29.0000
011259,01,19900828,WMT,4.0000,28.8750
011259,01,19900829,WMT,4.0000,29.0000
011259,01,19900830,WMT,4.0000,27.7500
011259,01,19900831,WMT,4.0000,28.5000
011259,01,19900904,WMT,4.0000,28.7500
011259,01,19900905,WMT,4.0000,28.3750
011259,01,19900906,WMT,4.0000,27.5000
011259,01,19900907,WMT,4.0000,28.0000
011259,01,19900910,WMT,4.0000,27.0000
011259,01,19900911,WMT,4.0000,26.7500
011259,01,19900912,WMT,4.0000,26.5000
011259,01,19900913,WMT,4.0000,26.5000
011259,01,19900914,WMT,4.0000,26.3750
011259,01,19900917,WMT,4.0000,26.6250
011259,01,19900918,WMT,4.0000,27.0000
011259,01,19900919,WMT,4.0000,26.7500
011259,01,19900920,WMT,4.0000,26.1250
011259,01,19900921,WMT,4.0000,26.3750
011259,01,19900924,WMT,4.0000,25.8750
011259,01,19900925,WMT,4.0000,26.3750
011259,01,19900926,WMT,4.0000,26.5000
011259,01,19900927,WMT,4.0000,26.3750
011259,01,19900928,WMT,4.0000,27.2500
011259,01,19901001,WMT,4.0000,29.0000
011259,01,19901002,WMT,4.0000,29.5000
011259,01,19901003,WMT,4.0000,27.7500
011259,01,19901004,WMT,4.0000,27.5000
011259,01,19901005,WMT,4.0000,26.7500
011259,01,19901008,WMT,4.0000,26.8750
011259,01,19901009,WMT,4.0000,26.1250
011259,01,19901010,WMT,4.0000,25.1250
011259,01,19901011,WMT,4.0000,25.3750
011259,01,19901012,WMT,4.0000,26.0000
011259,01,19901015,WMT,4.0000,25.8750
011259,01,19901016,WMT,4.0000,25.5000
011259,01,19901017,WMT,4.0000,25.0000
011259,01,19901018,WMT,4.0000,26.3750
011259,01,19901019,WMT,4.0000,27.7500
011259,01,19901022,WMT,4.0000,29.0000
011259,01,19901023,WMT,4.0000,28.7500
011259,01,19901024,WMT,4.0000,28.2500
011259,01,19901025,WMT,4.0000,26.8750
011259,01,19901026,WMT,4.0000,26.2500
011259,01,19901029,WMT,4.0000,26.5000
011259,01,19901030,WMT,4.0000,26.5000
011259,01,19901031,WMT,4.0000,26.7500
011259,01,19901101,WMT,4.0000,27.0000
011259,01,19901102,WMT,4.0000,27.7500
011259,01,19901105,WMT,4.0000,28.3750
011259,01,19901106,WMT,4.0000,27.7500
011259,01,19901107,WMT,4.0000,26.6250
011259,01,19901108,WMT,4.0000,27.5000
011259,01,19901109,WMT,4.0000,28.1250
011259,01,19901112,WMT,4.0000,28.8750
011259,01,19901113,WMT,4.0000,29.2500
011259,01,19901114,WMT,4.0000,29.3750
011259,01,19901115,WMT,4.0000,28.6250
011259,01,19901116,WMT,4.0000,29.2500
011259,01,19901119,WMT,4.0000,29.7500
011259,01,19901120,WMT,4.0000,29.7500
011259,01,19901121,WMT,4.0000,29.6250
011259,01,19901123,WMT,4.0000,29.6250
011259,01,19901126,WMT,4.0000,29.5000
011259,01,19901127,WMT,4.0000,29.3750
011259,01,19901128,WMT,4.0000,29.6250
011259,01,19901129,WMT,4.0000,29.5000
011259,01,19901130,WMT,4.0000,30.1250
011259,01,19901203,WMT,4.0000,30.8750
011259,01,19901204,WMT,4.0000,31.3750
011259,01,19901205,WMT,4.0000,31.7500
011259,01,19901206,WMT,4.0000,32.1250
011259,01,19901207,WMT,4.0000,31.3750
011259,01,19901210,WMT,4.0000,31.0000
011259,01,19901211,WMT,4.0000,30.2500
011259,01,19901212,WMT,4.0000,30.7500
011259,01,19901213,WMT,4.0000,30.5000
011259,01,19901214,WMT,4.0000,30.2500
011259,01,19901217,WMT,4.0000,30.1250
011259,01,19901218,WMT,4.0000,31.0000
011259,01,19901219,WMT,4.0000,30.8750
011259,01,19901220,WMT,4.0000,30.8750
011259,01,19901221,WMT,4.0000,31.7500
011259,01,19901224,WMT,4.0000,31.5000
011259,01,19901226,WMT,4.0000,30.8750
011259,01,19901227,WMT,4.0000,30.5000
011259,01,19901228,WMT,4.0000,30.2500
011259,01,19901231,WMT,4.0000,30.2500
011259,01,19910102,WMT,4.0000,30.0000
011259,01,19910103,WMT,4.0000,30.0000
011259,01,19910104,WMT,4.0000,29.6250
011259,01,19910107,WMT,4.0000,29.0000
011259,01,19910108,WMT,4.0000,29.1250
011259,01,19910109,WMT,4.0000,28.5000
011259,01,19910110,WMT,4.0000,29.0000
011259,01,19910111,WMT,4.0000,29.7500
011259,01,19910114,WMT,4.0000,29.1250
011259,01,19910115,WMT,4.0000,29.1250
011259,01,19910116,WMT,4.0000,29.8750
011259,01,19910117,WMT,4.0000,31.8750
011259,01,19910118,WMT,4.0000,32.2500
011259,01,19910121,WMT,4.0000,31.5000
011259,01,19910122,WMT,4.0000,31.1250
011259,01,19910123,WMT,4.0000,30.7500
011259,01,19910124,WMT,4.0000,31.6250
011259,01,19910125,WMT,4.0000,31.5000
011259,01,19910128,WMT,4.0000,31.7500
011259,01,19910129,WMT,4.0000,32.0000
011259,01,19910130,WMT,4.0000,32.6250
011259,01,19910131,WMT,4.0000,33.0000
011259,01,19910201,WMT,4.0000,33.5000
011259,01,19910204,WMT,4.0000,33.8750
011259,01,19910205,WMT,4.0000,34.2500
011259,01,19910206,WMT,4.0000,35.3750
011259,01,19910207,WMT,4.0000,36.0000
011259,01,19910208,WMT,4.0000,35.6250
011259,01,19910211,WMT,4.0000,36.8750
011259,01,19910212,WMT,4.0000,35.8750
011259,01,19910213,WMT,4.0000,37.0000
011259,01,19910214,WMT,4.0000,36.1250
011259,01,19910215,WMT,4.0000,37.1250
011259,01,19910219,WMT,4.0000,36.7500
011259,01,19910220,WMT,4.0000,35.8750
011259,01,19910221,WMT,4.0000,36.0000
