gvkey,iid,datadate,tic,ajexdi,prccd
003144,01,20161125,KO,1.0000,41.5300
003144,01,20161128,KO,1.0000,41.7500
003144,01,20161129,KO,1.0000,41.1500
003144,01,20161130,KO,1.0000,40.3500
003144,01,20161201,KO,1.0000,40.1700
003144,01,20161202,KO,1.0000,40.3600
003144,01,20161205,KO,1.0000,40.6200
003144,01,20161206,KO,1.0000,40.5700
003144,01,20161207,KO,1.0000,41.2900
003144,01,20161208,KO,1.0000,40.9800
003144,01,20161209,KO,1.0000,42.0000
003144,01,20161212,KO,1.0000,41.9000
003144,01,20161213,KO,1.0000,41.7600
003144,01,20161214,KO,1.0000,41.2100
003144,01,20161215,KO,1.0000,41.5500
003144,01,20161216,KO,1.0000,41.7400
003144,01,20161219,KO,1.0000,41.6700
003144,01,20161220,KO,1.0000,41.6600
003144,01,20161221,KO,1.0000,41.5700
003144,01,20161222,KO,1.0000,41.5500
003144,01,20161223,KO,1.0000,41.6000
003144,01,20161227,KO,1.0000,41.6100
003144,01,20161228,KO,1.0000,41.3900
003144,01,20161229,KO,1.0000,41.6000
003144,01,20161230,KO,1.0000,41.4600
003144,01,20170103,KO,1.0000,41.8000
003144,01,20170104,KO,1.0000,41.6500
003144,01,20170105,KO,1.0000,41.7500
003144,01,20170106,KO,1.0000,41.7400
003144,01,20170109,KO,1.0000,41.3200
003144,01,20170110,KO,1.0000,41.0400
003144,01,20170111,KO,1.0000,41.0500
003144,01,20170112,KO,1.0000,40.9500
003144,01,20170113,KO,1.0000,40.8800
003144,01,20170117,KO,1.0000,41.2200
003144,01,20170118,KO,1.0000,41.2900
003144,01,20170119,KO,1.0000,41.1400
003144,01,20170120,KO,1.0000,41.3200
003144,01,20170123,KO,1.0000,41.4300
003144,01,20170124,KO,1.0000,41.9000
003144,01,20170125,KO,1.0000,42.1200
003144,01,20170126,KO,1.0000,41.8100
003144,01,20170127,KO,1.0000,41.4500
003144,01,20170130,KO,1.0000,41.3800
003144,01,20170131,KO,1.0000,41.5700
003144,01,20170201,KO,1.0000,41.2600
003144,01,20170202,KO,1.0000,41.4000
003144,01,20170203,KO,1.0000,41.5400
003144,01,20170206,KO,1.0000,41.5600
003144,01,20170207,KO,1.0000,41.9000
003144,01,20170208,KO,1.0000,42.0200
003144,01,20170209,KO,1.0000,41.2500
003144,01,20170210,KO,1.0000,40.5800
003144,01,20170213,KO,1.0000,40.6200
003144,01,20170214,KO,1.0000,40.5300
003144,01,20170215,KO,1.0000,40.4400
003144,01,20170216,KO,1.0000,41.2000
003144,01,20170217,KO,1.0000,41.2300
003144,01,20170221,KO,1.0000,41.4600
003144,01,20170222,KO,1.0000,41.6000
003144,01,20170223,KO,1.0000,41.6600
003144,01,20170224,KO,1.0000,41.7800
003144,01,20170227,KO,1.0000,41.6700
003144,01,20170228,KO,1.0000,41.9600
003144,01,20170301,KO,1.0000,42.1600
003144,01,20170302,KO,1.0000,42.4700
003144,01,20170303,KO,1.0000,42.4800
003144,01,20170306,KO,1.0000,42.1800
003144,01,20170307,KO,1.0000,41.9900
003144,01,20170308,KO,1.0000,41.9900
003144,01,20170309,KO,1.0000,42.0300
003144,01,20170310,KO,1.0000,42.2900
003144,01,20170313,KO,1.0000,42.0300
003144,01,20170314,KO,1.0000,41.9700
003144,01,20170315,KO,1.0000,42.1200
003144,01,20170316,KO,1.0000,42.2500
003144,01,20170317,KO,1.0000,42.0300
003144,01,20170320,KO,1.0000,42.1800
003144,01,20170321,KO,1.0000,42.5000
003144,01,20170322,KO,1.0000,42.3800
003144,01,20170323,KO,1.0000,42.1700
003144,01,20170324,KO,1.0000,42.1200
003144,01,20170327,KO,1.0000,42.3200
003144,01,20170328,KO,1.0000,42.4300
003144,01,20170329,KO,1.0000,42.4200
003144,01,20170330,KO,1.0000,42.6000
003144,01,20170331,KO,1.0000,42.4400
003144,01,20170403,KO,1.0000,42.4100
003144,01,20170404,KO,1.0000,42.6800
003144,01,20170405,KO,1.0000,42.5700
003144,01,20170406,KO,1.0000,42.6700
003144,01,20170407,KO,1.0000,42.6100
003144,01,20170410,KO,1.0000,42.6900
003144,01,20170411,KO,1.0000,42.6600
003144,01,20170412,KO,1.0000,42.9400
003144,01,20170413,KO,1.0000,42.7900
003144,01,20170417,KO,1.0000,43.0700
003144,01,20170418,KO,1.0000,43.4800
003144,01,20170419,KO,1.0000,43.2300
003144,01,20170420,KO,1.0000,43.0900
003144,01,20170421,KO,1.0000,43.0700
003144,01,20170424,KO,1.0000,43.2800
003144,01,20170425,KO,1.0000,43.1100
003144,01,20170426,KO,1.0000,43.2400
003144,01,20170427,KO,1.0000,43.0100
003144,01,20170428,KO,1.0000,43.1500
003144,01,20170501,KO,1.0000,43.2200
003144,01,20170502,KO,1.0000,43.3900
003144,01,20170503,KO,1.0000,43.3200
003144,01,20170504,KO,1.0000,43.6600
003144,01,20170505,KO,1.0000,43.6900
003144,01,20170508,KO,1.0000,43.8900
003144,01,20170509,KO,1.0000,43.5100
003144,01,20170510,KO,1.0000,43.5700
003144,01,20170511,KO,1.0000,43.6700
003144,01,20170512,KO,1.0000,43.5900
003144,01,20170515,KO,1.0000,43.7300
003144,01,20170516,KO,1.0000,43.8500
003144,01,20170517,KO,1.0000,43.9300
003144,01,20170518,KO,1.0000,43.8000
003144,01,20170519,KO,1.0000,43.9000
003144,01,20170522,KO,1.0000,44.1800
003144,01,20170523,KO,1.0000,44.3900
003144,01,20170524,KO,1.0000,45.0300
003144,01,20170525,KO,1.0000,45.4100
003144,01,20170526,KO,1.0000,45.3900
003144,01,20170530,KO,1.0000,45.4300
003144,01,20170531,KO,1.0000,45.4700
003144,01,20170601,KO,1.0000,45.7900
003144,01,20170602,KO,1.0000,45.8900
003144,01,20170605,KO,1.0000,45.9900
003144,01,20170606,KO,1.0000,45.9800
003144,01,20170607,KO,1.0000,45.5100
003144,01,20170608,KO,1.0000,45.1300
003144,01,20170609,KO,1.0000,45.3200
003144,01,20170612,KO,1.0000,45.3300
003144,01,20170613,KO,1.0000,45.0300
003144,01,20170614,KO,1.0000,45.3000
003144,01,20170615,KO,1.0000,45.2500
003144,01,20170616,KO,1.0000,45.3100
003144,01,20170619,KO,1.0000,45.3800
003144,01,20170620,KO,1.0000,45.6100
003144,01,20170621,KO,1.0000,45.2200
003144,01,20170622,KO,1.0000,45.0700
003144,01,20170623,KO,1.0000,45.2500
003144,01,20170626,KO,1.0000,45.4300
003144,01,20170627,KO,1.0000,45.0500
003144,01,20170628,KO,1.0000,45.3200
003144,01,20170629,KO,1.0000,44.8300
003144,01,20170630,KO,1.0000,44.8500
003144,01,20170703,KO,1.0000,44.7600
003144,01,20170705,KO,1.0000,44.8200
003144,01,20170706,KO,1.0000,44.4000
003144,01,20170707,KO,1.0000,44.3900
003144,01,20170710,KO,1.0000,44.3800
003144,01,20170711,KO,1.0000,44.3300
003144,01,20170712,KO,1.0000,44.5100
003144,01,20170713,KO,1.0000,44.4300
003144,01,20170714,KO,1.0000,44.6800
003144,01,20170717,KO,1.0000,44.7300
003144,01,20170718,KO,1.0000,44.6700
003144,01,20170719,KO,1.0000,44.8300
003144,01,20170720,KO,1.0000,44.8200
003144,01,20170721,KO,1.0000,45.0300
003144,01,20170724,KO,1.0000,44.8400
003144,01,20170725,KO,1.0000,45.2400
003144,01,20170726,KO,1.0000,45.7400
003144,01,20170727,KO,1.0000,46.1200
003144,01,20170728,KO,1.0000,46.0100
003144,01,20170731,KO,1.0000,45.8400
003144,01,20170801,KO,1.0000,45.7000
003144,01,20170802,KO,1.0000,45.5900
003144,01,20170803,KO,1.0000,45.6700
003144,01,20170804,KO,1.0000,45.5000
003144,01,20170807,KO,1.0000,45.6400
003144,01,20170808,KO,1.0000,45.6000
003144,01,20170809,KO,1.0000,45.5900
003144,01,20170810,KO,1.0000,45.7400
003144,01,20170811,KO,1.0000,45.5900
003144,01,20170814,KO,1.0000,45.8000
003144,01,20170815,KO,1.0000,46.1900
003144,01,20170816,KO,1.0000,46.2000
003144,01,20170817,KO,1.0000,45.8600
003144,01,20170818,KO,1.0000,45.6700
003144,01,20170821,KO,1.0000,45.6800
003144,01,20170822,KO,1.0000,45.6000
003144,01,20170823,KO,1.0000,45.5400
003144,01,20170824,KO,1.0000,45.4100
003144,01,20170825,KO,1.0000,45.5700
003144,01,20170828,KO,1.0000,45.4200
