gvkey,iid,datadate,tic,ajexdi,prccd
001161,01,19910129,AMD,2.0000,6.8750
001161,01,19910130,AMD,2.0000,7.0000
001161,01,19910131,AMD,2.0000,7.2500
001161,01,19910201,AMD,2.0000,7.5000
001161,01,19910204,AMD,2.0000,8.1250
001161,01,19910205,AMD,2.0000,8.0000
001161,01,19910206,AMD,2.0000,7.8750
001161,01,19910207,AMD,2.0000,8.1250
001161,01,19910208,AMD,2.0000,7.8750
001161,01,19910211,AMD,2.0000,8.1250
001161,01,19910212,AMD,2.0000,8.1250
001161,01,19910213,AMD,2.0000,8.1250
001161,01,19910214,AMD,2.0000,7.8750
001161,01,19910215,AMD,2.0000,7.8750
001161,01,19910219,AMD,2.0000,7.8750
001161,01,19910220,AMD,2.0000,8.1250
001161,01,19910221,AMD,2.0000,8.0000
001161,01,19910222,AMD,2.0000,7.7500
001161,01,19910225,AMD,2.0000,7.3750
001161,01,19910226,AMD,2.0000,7.5000
001161,01,19910227,AMD,2.0000,8.1250
001161,01,19910228,AMD,2.0000,8.1250
001161,01,19910301,AMD,2.0000,8.0000
001161,01,19910304,AMD,2.0000,9.2500
001161,01,19910305,AMD,2.0000,9.7500
001161,01,19910306,AMD,2.0000,9.6250
001161,01,19910307,AMD,2.0000,9.5000
001161,01,19910308,AMD,2.0000,9.3750
001161,01,19910311,AMD,2.0000,9.3750
001161,01,19910312,AMD,2.0000,9.1250
001161,01,19910313,AMD,2.0000,9.6250
001161,01,19910314,AMD,2.0000,10.2500
001161,01,19910315,AMD,2.0000,10.2500
001161,01,19910318,AMD,2.0000,10.3750
001161,01,19910319,AMD,2.0000,10.7500
001161,01,19910320,AMD,2.0000,10.5000
001161,01,19910321,AMD,2.0000,11.0000
001161,01,19910322,AMD,2.0000,11.2500
001161,01,19910325,AMD,2.0000,11.1250
001161,01,19910326,AMD,2.0000,11.0000
001161,01,19910327,AMD,2.0000,10.5000
001161,01,19910328,AMD,2.0000,10.5000
001161,01,19910401,AMD,2.0000,10.1250
001161,01,19910402,AMD,2.0000,10.6250
001161,01,19910403,AMD,2.0000,10.7500
001161,01,19910404,AMD,2.0000,11.1250
001161,01,19910405,AMD,2.0000,11.3750
001161,01,19910408,AMD,2.0000,11.6250
001161,01,19910409,AMD,2.0000,11.5000
001161,01,19910410,AMD,2.0000,11.6250
001161,01,19910411,AMD,2.0000,12.6250
001161,01,19910412,AMD,2.0000,13.6250
001161,01,19910415,AMD,2.0000,13.5000
001161,01,19910416,AMD,2.0000,13.8750
001161,01,19910417,AMD,2.0000,14.2500
001161,01,19910418,AMD,2.0000,13.8750
001161,01,19910419,AMD,2.0000,13.5000
001161,01,19910422,AMD,2.0000,12.5000
001161,01,19910423,AMD,2.0000,12.8750
001161,01,19910424,AMD,2.0000,13.0000
