gvkey,iid,datadate,tic,ajexdi,prccd
004503,01,19901204,XOM,4.0000,50.3750
004503,01,19901205,XOM,4.0000,50.2500
004503,01,19901206,XOM,4.0000,49.6250
004503,01,19901207,XOM,4.0000,49.2500
004503,01,19901210,XOM,4.0000,49.6250
004503,01,19901211,XOM,4.0000,49.7500
004503,01,19901212,XOM,4.0000,50.3750
004503,01,19901213,XOM,4.0000,50.5000
004503,01,19901214,XOM,4.0000,50.7500
004503,01,19901217,XOM,4.0000,51.0000
004503,01,19901218,XOM,4.0000,51.0000
004503,01,19901219,XOM,4.0000,50.5000
004503,01,19901220,XOM,4.0000,50.3750
004503,01,19901221,XOM,4.0000,50.7500
004503,01,19901224,XOM,4.0000,51.2500
004503,01,19901226,XOM,4.0000,51.7500
004503,01,19901227,XOM,4.0000,51.2500
004503,01,19901228,XOM,4.0000,51.6250
004503,01,19901231,XOM,4.0000,51.7500
004503,01,19910102,XOM,4.0000,50.7500
004503,01,19910103,XOM,4.0000,51.0000
004503,01,19910104,XOM,4.0000,51.5000
004503,01,19910107,XOM,4.0000,50.8750
004503,01,19910108,XOM,4.0000,50.7500
004503,01,19910109,XOM,4.0000,49.8750
004503,01,19910110,XOM,4.0000,50.3750
004503,01,19910111,XOM,4.0000,49.8750
004503,01,19910114,XOM,4.0000,50.0000
004503,01,19910115,XOM,4.0000,49.8750
004503,01,19910116,XOM,4.0000,49.7500
004503,01,19910117,XOM,4.0000,50.8750
004503,01,19910118,XOM,4.0000,51.6250
004503,01,19910121,XOM,4.0000,51.2500
004503,01,19910122,XOM,4.0000,50.8750
004503,01,19910123,XOM,4.0000,52.0000
004503,01,19910124,XOM,4.0000,52.0000
004503,01,19910125,XOM,4.0000,52.6250
004503,01,19910128,XOM,4.0000,52.5000
004503,01,19910129,XOM,4.0000,52.0000
004503,01,19910130,XOM,4.0000,51.7500
004503,01,19910131,XOM,4.0000,51.6250
004503,01,19910201,XOM,4.0000,50.5000
004503,01,19910204,XOM,4.0000,51.2500
004503,01,19910205,XOM,4.0000,50.6250
004503,01,19910206,XOM,4.0000,52.8750
004503,01,19910207,XOM,4.0000,53.7500
004503,01,19910208,XOM,4.0000,53.1250
004503,01,19910211,XOM,4.0000,54.5000
004503,01,19910212,XOM,4.0000,53.3750
004503,01,19910213,XOM,4.0000,54.7500
004503,01,19910214,XOM,4.0000,53.7500
004503,01,19910215,XOM,4.0000,53.3750
004503,01,19910219,XOM,4.0000,53.5000
004503,01,19910220,XOM,4.0000,53.6250
004503,01,19910221,XOM,4.0000,53.8750
004503,01,19910222,XOM,4.0000,53.7500
004503,01,19910225,XOM,4.0000,53.8750
004503,01,19910226,XOM,4.0000,53.7500
004503,01,19910227,XOM,4.0000,55.7500
004503,01,19910228,XOM,4.0000,55.1250
004503,01,19910301,XOM,4.0000,55.7500
004503,01,19910304,XOM,4.0000,54.6250
004503,01,19910305,XOM,4.0000,54.8750
004503,01,19910306,XOM,4.0000,54.8750
004503,01,19910307,XOM,4.0000,55.2500
004503,01,19910308,XOM,4.0000,55.3750
004503,01,19910311,XOM,4.0000,55.5000
004503,01,19910312,XOM,4.0000,56.2500
004503,01,19910313,XOM,4.0000,57.2500
004503,01,19910314,XOM,4.0000,57.0000
004503,01,19910315,XOM,4.0000,57.1250
004503,01,19910318,XOM,4.0000,56.3750
004503,01,19910319,XOM,4.0000,56.3750
004503,01,19910320,XOM,4.0000,57.1250
004503,01,19910321,XOM,4.0000,57.2500
004503,01,19910322,XOM,4.0000,57.8750
004503,01,19910325,XOM,4.0000,59.1250
004503,01,19910326,XOM,4.0000,59.5000
004503,01,19910327,XOM,4.0000,58.3750
004503,01,19910328,XOM,4.0000,58.5000
004503,01,19910401,XOM,4.0000,57.5000
004503,01,19910402,XOM,4.0000,58.8750
004503,01,19910403,XOM,4.0000,57.8750
004503,01,19910404,XOM,4.0000,57.5000
004503,01,19910405,XOM,4.0000,57.3750
004503,01,19910408,XOM,4.0000,57.6250
004503,01,19910409,XOM,4.0000,57.0000
004503,01,19910410,XOM,4.0000,57.1250
004503,01,19910411,XOM,4.0000,58.2500
004503,01,19910412,XOM,4.0000,59.7500
004503,01,19910415,XOM,4.0000,59.5000
004503,01,19910416,XOM,4.0000,60.1250
004503,01,19910417,XOM,4.0000,60.1250
004503,01,19910418,XOM,4.0000,59.8750
004503,01,19910419,XOM,4.0000,60.1250
004503,01,19910422,XOM,4.0000,60.1250
004503,01,19910423,XOM,4.0000,60.8750
004503,01,19910424,XOM,4.0000,60.8750
004503,01,19910425,XOM,4.0000,59.1250
004503,01,19910426,XOM,4.0000,59.5000
004503,01,19910429,XOM,4.0000,59.1250
004503,01,19910430,XOM,4.0000,59.5000
004503,01,19910501,XOM,4.0000,60.3750
004503,01,19910502,XOM,4.0000,59.6250
004503,01,19910503,XOM,4.0000,59.2500
004503,01,19910506,XOM,4.0000,58.8750
004503,01,19910507,XOM,4.0000,57.6250
004503,01,19910508,XOM,4.0000,58.2500
004503,01,19910509,XOM,4.0000,59.6250
004503,01,19910510,XOM,4.0000,57.8750
004503,01,19910513,XOM,4.0000,57.5000
004503,01,19910514,XOM,4.0000,56.2500
004503,01,19910515,XOM,4.0000,56.3750
004503,01,19910516,XOM,4.0000,57.6250
004503,01,19910517,XOM,4.0000,58.0000
004503,01,19910520,XOM,4.0000,58.2500
004503,01,19910521,XOM,4.0000,59.0000
004503,01,19910522,XOM,4.0000,59.0000
004503,01,19910523,XOM,4.0000,58.7500
004503,01,19910524,XOM,4.0000,58.6250
004503,01,19910528,XOM,4.0000,58.6250
004503,01,19910529,XOM,4.0000,58.7500
004503,01,19910530,XOM,4.0000,58.5000
004503,01,19910531,XOM,4.0000,58.2500
004503,01,19910603,XOM,4.0000,58.8750
004503,01,19910604,XOM,4.0000,58.5000
004503,01,19910605,XOM,4.0000,57.8750
004503,01,19910606,XOM,4.0000,58.2500
004503,01,19910607,XOM,4.0000,57.5000
004503,01,19910610,XOM,4.0000,58.0000
004503,01,19910611,XOM,4.0000,58.5000
004503,01,19910612,XOM,4.0000,57.6250
004503,01,19910613,XOM,4.0000,57.8750
004503,01,19910614,XOM,4.0000,58.2500
004503,01,19910617,XOM,4.0000,57.5000
004503,01,19910618,XOM,4.0000,57.0000
004503,01,19910619,XOM,4.0000,57.0000
004503,01,19910620,XOM,4.0000,58.1250
004503,01,19910621,XOM,4.0000,58.5000
004503,01,19910624,XOM,4.0000,58.1250
004503,01,19910625,XOM,4.0000,58.5000
004503,01,19910626,XOM,4.0000,59.2500
004503,01,19910627,XOM,4.0000,59.0000
004503,01,19910628,XOM,4.0000,58.1250
004503,01,19910701,XOM,4.0000,59.8750
004503,01,19910702,XOM,4.0000,58.7500
004503,01,19910703,XOM,4.0000,57.3750
004503,01,19910705,XOM,4.0000,57.5000
004503,01,19910708,XOM,4.0000,58.5000
004503,01,19910709,XOM,4.0000,57.6250
004503,01,19910710,XOM,4.0000,57.3750
004503,01,19910711,XOM,4.0000,57.8750
004503,01,19910712,XOM,4.0000,58.7500
004503,01,19910715,XOM,4.0000,59.1250
004503,01,19910716,XOM,4.0000,59.0000
004503,01,19910717,XOM,4.0000,59.8750
004503,01,19910718,XOM,4.0000,59.8750
004503,01,19910719,XOM,4.0000,59.6250
004503,01,19910722,XOM,4.0000,59.5000
004503,01,19910723,XOM,4.0000,58.5000
004503,01,19910724,XOM,4.0000,58.8750
004503,01,19910725,XOM,4.0000,59.1250
004503,01,19910726,XOM,4.0000,58.7500
004503,01,19910729,XOM,4.0000,59.2500
004503,01,19910730,XOM,4.0000,59.5000
004503,01,19910731,XOM,4.0000,59.3750
004503,01,19910801,XOM,4.0000,59.3750
004503,01,19910802,XOM,4.0000,58.7500
004503,01,19910805,XOM,4.0000,58.3750
004503,01,19910806,XOM,4.0000,59.7500
004503,01,19910807,XOM,4.0000,58.8750
004503,01,19910808,XOM,4.0000,58.1250
004503,01,19910809,XOM,4.0000,57.5000
004503,01,19910812,XOM,4.0000,57.6250
004503,01,19910813,XOM,4.0000,57.8750
004503,01,19910814,XOM,4.0000,57.2500
004503,01,19910815,XOM,4.0000,57.5000
004503,01,19910816,XOM,4.0000,57.5000
004503,01,19910819,XOM,4.0000,57.6250
004503,01,19910820,XOM,4.0000,57.5000
004503,01,19910821,XOM,4.0000,58.2500
004503,01,19910822,XOM,4.0000,58.5000
004503,01,19910823,XOM,4.0000,59.0000
004503,01,19910826,XOM,4.0000,58.5000
004503,01,19910827,XOM,4.0000,58.6250
004503,01,19910828,XOM,4.0000,59.5000
004503,01,19910829,XOM,4.0000,58.8750
004503,01,19910830,XOM,4.0000,58.2500
004503,01,19910903,XOM,4.0000,58.0000
004503,01,19910904,XOM,4.0000,57.8750
004503,01,19910905,XOM,4.0000,58.7500
004503,01,19910906,XOM,4.0000,59.0000
004503,01,19910909,XOM,4.0000,58.8750
004503,01,19910910,XOM,4.0000,58.6250
004503,01,19910911,XOM,4.0000,58.8750
004503,01,19910912,XOM,4.0000,58.8750
004503,01,19910913,XOM,4.0000,58.3750
004503,01,19910916,XOM,4.0000,59.6250
004503,01,19910917,XOM,4.0000,59.3750
004503,01,19910918,XOM,4.0000,59.2500
004503,01,19910919,XOM,4.0000,59.3750
004503,01,19910920,XOM,4.0000,59.0000
004503,01,19910923,XOM,4.0000,58.6250
004503,01,19910924,XOM,4.0000,59.5000
004503,01,19910925,XOM,4.0000,59.3750
004503,01,19910926,XOM,4.0000,58.7500
004503,01,19910927,XOM,4.0000,58.7500
004503,01,19910930,XOM,4.0000,59.5000
004503,01,19911001,XOM,4.0000,60.2500
004503,01,19911002,XOM,4.0000,60.2500
004503,01,19911003,XOM,4.0000,59.5000
004503,01,19911004,XOM,4.0000,59.1250
004503,01,19911007,XOM,4.0000,59.2500
004503,01,19911008,XOM,4.0000,60.1250
004503,01,19911009,XOM,4.0000,59.3750
004503,01,19911010,XOM,4.0000,60.2500
004503,01,19911011,XOM,4.0000,60.1250
004503,01,19911014,XOM,4.0000,60.8750
004503,01,19911015,XOM,4.0000,60.8750
004503,01,19911016,XOM,4.0000,60.5000
004503,01,19911017,XOM,4.0000,61.0000
004503,01,19911018,XOM,4.0000,61.5000
004503,01,19911021,XOM,4.0000,61.2500
004503,01,19911022,XOM,4.0000,61.1250
004503,01,19911023,XOM,4.0000,60.8750
004503,01,19911024,XOM,4.0000,60.5000
004503,01,19911025,XOM,4.0000,60.6250
004503,01,19911028,XOM,4.0000,61.7500
004503,01,19911029,XOM,4.0000,61.6250
004503,01,19911030,XOM,4.0000,61.1250
004503,01,19911031,XOM,4.0000,61.0000
004503,01,19911101,XOM,4.0000,60.5000
004503,01,19911104,XOM,4.0000,61.6250
004503,01,19911105,XOM,4.0000,60.7500
004503,01,19911106,XOM,4.0000,61.1250
004503,01,19911107,XOM,4.0000,60.6250
004503,01,19911108,XOM,4.0000,60.1250
004503,01,19911111,XOM,4.0000,60.2500
004503,01,19911112,XOM,4.0000,60.2500
004503,01,19911113,XOM,4.0000,60.2500
004503,01,19911114,XOM,4.0000,59.7500
004503,01,19911115,XOM,4.0000,57.2500
004503,01,19911118,XOM,4.0000,58.2500
004503,01,19911119,XOM,4.0000,59.0000
004503,01,19911120,XOM,4.0000,58.3750
004503,01,19911121,XOM,4.0000,58.7500
004503,01,19911122,XOM,4.0000,57.7500
004503,01,19911125,XOM,4.0000,58.1250
004503,01,19911126,XOM,4.0000,58.2500
004503,01,19911127,XOM,4.0000,58.3750
004503,01,19911129,XOM,4.0000,58.6250
004503,01,19911202,XOM,4.0000,59.3750
004503,01,19911203,XOM,4.0000,58.5000
004503,01,19911204,XOM,4.0000,57.8750
004503,01,19911205,XOM,4.0000,57.1250
004503,01,19911206,XOM,4.0000,57.1250
004503,01,19911209,XOM,4.0000,56.1250
004503,01,19911210,XOM,4.0000,56.3750
004503,01,19911211,XOM,4.0000,56.7500
004503,01,19911212,XOM,4.0000,57.6250
004503,01,19911213,XOM,4.0000,58.0000
004503,01,19911216,XOM,4.0000,57.8750
004503,01,19911217,XOM,4.0000,58.0000
004503,01,19911218,XOM,4.0000,58.2500
004503,01,19911219,XOM,4.0000,58.7500
004503,01,19911220,XOM,4.0000,59.1250
004503,01,19911223,XOM,4.0000,58.5000
004503,01,19911224,XOM,4.0000,57.5000
004503,01,19911226,XOM,4.0000,57.3750
004503,01,19911227,XOM,4.0000,58.2500
004503,01,19911230,XOM,4.0000,58.5000
004503,01,19911231,XOM,4.0000,60.8750
004503,01,19920102,XOM,4.0000,60.0000
004503,01,19920103,XOM,4.0000,60.1250
004503,01,19920106,XOM,4.0000,59.6250
004503,01,19920107,XOM,4.0000,59.2500
004503,01,19920108,XOM,4.0000,58.5000
004503,01,19920109,XOM,4.0000,58.1250
004503,01,19920110,XOM,4.0000,58.7500
004503,01,19920113,XOM,4.0000,59.2500
004503,01,19920114,XOM,4.0000,60.2500
004503,01,19920115,XOM,4.0000,59.5000
004503,01,19920116,XOM,4.0000,59.1250
004503,01,19920117,XOM,4.0000,59.8750
004503,01,19920120,XOM,4.0000,60.0000
004503,01,19920121,XOM,4.0000,60.8750
004503,01,19920122,XOM,4.0000,59.5000
004503,01,19920123,XOM,4.0000,59.0000
004503,01,19920124,XOM,4.0000,60.2500
004503,01,19920127,XOM,4.0000,60.5000
004503,01,19920128,XOM,4.0000,60.3750
004503,01,19920129,XOM,4.0000,59.3750
004503,01,19920130,XOM,4.0000,59.0000
004503,01,19920131,XOM,4.0000,58.2500
004503,01,19920203,XOM,4.0000,59.1250
004503,01,19920204,XOM,4.0000,59.5000
004503,01,19920205,XOM,4.0000,58.0000
004503,01,19920206,XOM,4.0000,58.6250
004503,01,19920207,XOM,4.0000,58.5000
004503,01,19920210,XOM,4.0000,58.3750
004503,01,19920211,XOM,4.0000,58.1250
004503,01,19920212,XOM,4.0000,58.7500
004503,01,19920213,XOM,4.0000,58.2500
004503,01,19920214,XOM,4.0000,58.2500
004503,01,19920218,XOM,4.0000,57.1250
004503,01,19920219,XOM,4.0000,57.2500
004503,01,19920220,XOM,4.0000,58.0000
004503,01,19920221,XOM,4.0000,57.8750
004503,01,19920224,XOM,4.0000,57.6250
004503,01,19920225,XOM,4.0000,57.2500
004503,01,19920226,XOM,4.0000,57.6250
004503,01,19920227,XOM,4.0000,57.2500
004503,01,19920228,XOM,4.0000,57.1250
004503,01,19920302,XOM,4.0000,56.0000
004503,01,19920303,XOM,4.0000,55.6250
004503,01,19920304,XOM,4.0000,55.0000
004503,01,19920305,XOM,4.0000,55.6250
004503,01,19920306,XOM,4.0000,55.6250
004503,01,19920309,XOM,4.0000,55.5000
004503,01,19920310,XOM,4.0000,55.3750
004503,01,19920311,XOM,4.0000,55.3750
004503,01,19920312,XOM,4.0000,56.5000
004503,01,19920313,XOM,4.0000,57.1250
004503,01,19920316,XOM,4.0000,56.8750
004503,01,19920317,XOM,4.0000,56.8750
004503,01,19920318,XOM,4.0000,55.7500
004503,01,19920319,XOM,4.0000,55.3750
004503,01,19920320,XOM,4.0000,54.7500
004503,01,19920323,XOM,4.0000,55.2500
004503,01,19920324,XOM,4.0000,55.1250
004503,01,19920325,XOM,4.0000,55.0000
004503,01,19920326,XOM,4.0000,55.7500
004503,01,19920327,XOM,4.0000,55.1250
004503,01,19920330,XOM,4.0000,55.0000
004503,01,19920331,XOM,4.0000,54.7500
004503,01,19920401,XOM,4.0000,55.1250
004503,01,19920402,XOM,4.0000,54.7500
004503,01,19920403,XOM,4.0000,55.8750
004503,01,19920406,XOM,4.0000,57.7500
004503,01,19920407,XOM,4.0000,56.6250
004503,01,19920408,XOM,4.0000,57.2500
004503,01,19920409,XOM,4.0000,57.2500
004503,01,19920410,XOM,4.0000,57.6250
004503,01,19920413,XOM,4.0000,56.6250
004503,01,19920414,XOM,4.0000,57.6250
004503,01,19920415,XOM,4.0000,59.0000
004503,01,19920416,XOM,4.0000,58.7500
004503,01,19920420,XOM,4.0000,58.6250
004503,01,19920421,XOM,4.0000,59.1250
004503,01,19920422,XOM,4.0000,58.0000
004503,01,19920423,XOM,4.0000,59.2500
004503,01,19920424,XOM,4.0000,58.8750
004503,01,19920427,XOM,4.0000,58.7500
004503,01,19920428,XOM,4.0000,59.2500
004503,01,19920429,XOM,4.0000,59.2500
004503,01,19920430,XOM,4.0000,60.0000
004503,01,19920501,XOM,4.0000,59.2500
004503,01,19920504,XOM,4.0000,60.0000
004503,01,19920505,XOM,4.0000,59.8750
004503,01,19920506,XOM,4.0000,59.3750
004503,01,19920507,XOM,4.0000,58.6250
004503,01,19920508,XOM,4.0000,58.8750
004503,01,19920511,XOM,4.0000,59.5000
004503,01,19920512,XOM,4.0000,58.8750
004503,01,19920513,XOM,4.0000,59.5000
004503,01,19920514,XOM,4.0000,60.0000
004503,01,19920515,XOM,4.0000,59.2500
004503,01,19920518,XOM,4.0000,59.7500
004503,01,19920519,XOM,4.0000,60.0000
004503,01,19920520,XOM,4.0000,59.2500
004503,01,19920521,XOM,4.0000,59.6250
004503,01,19920522,XOM,4.0000,60.5000
